ID;LAT;LONG;ANO;LANCE;SECTOR;ESTRATO;PROFUNDIDAD;DURACION;KG
1939;41,4983331;2,7264997;1994;71;113;4;338;60;34,82000
1940;41,4994998;2,709333;2011;104;113;3;140;30;17,74000
1941;41,4995;2,72967;1997;83;113;3;128;30;9,41200
1942;41,49983;2,7335;2014;158;113;3;140;30;21,04000
1943;41,4998331;2,7299997;2017;167;113;3;141,25;30;28,57500
1944;41,5;2,73133;2012;126;113;3;140;30;23,31700
1945;41,5004997;2,730833;2016;168;113;3;141;30;34,89800
1946;41,5005;2,732;2013;137;113;3;141;30;47,25200
1947;41,50117;2,73217;2015;164;113;3;140;30;12,27400
1948;41,50133;2,7325;2018;159;113;3;140,5;30;9,05500
1949;41,5321664;2,9534996;2018;161;113;3;140,5;30;34,99100
1950;41,5323331;2,9546662;2012;124;113;3;108;30;28,03100
1951;41,5336664;2,9489996;2013;135;113;3;107;30;70,09400
1952;41,5341664;2,9374996;2010;38;113;3;103;30;14,81400
1953;41,5361664;2,9414996;2004;92;113;3;107;30;11,21200
1954;41,5361664;2,9418329;2003;107;113;3;104;30;6,14500
1955;41,5366664;2,790833;2009;112;113;3;105;30;19,39400
1956;41,5374997;2,9391662;2008;116;113;3;129;30;40,24900
1957;41,53783;2,9365;1996;81;113;3;104;30;12,61700
1958;41,538;2,9375;2014;153;113;3;104;30;115,17600
1959;41,5389997;2,9359996;2015;159;113;3;101;30;224,01500
1960;41,5396664;2,9324996;2000;90;113;3;103;30;7,28300
1961;41,5398331;2,9289996;2002;120;113;3;104;30;11,93100
1962;41,5401664;2,9268329;2005;92;113;3;103;30;5,54000
1963;41,5409997;2,9324996;2011;107;113;3;102;30;21,80300
1964;41,54133;2,92433;1995;79;113;3;106;30;9,29000
1965;41,5413331;2,9234996;2018;154;113;3;105,5;30;13,64400
1966;41,5415;2,92783;2008;117;113;3;104;30;18,80300
1967;41,5415;2,92867;2017;162;113;3;103,5;30;74,45100
1968;41,54217;2,92117;2016;163;113;3;102;30;103,12400
1969;41,5439997;2,795833;2018;156;113;3;106;30;36,90600
1970;41,5444997;2,9029996;2007;107;113;3;131;30;15,26700
1971;41,5453331;2,8984996;1997;79;113;3;111;30;29,24500
1972;41,5461664;2,7986663;1999;90;113;3;112;30;2,22900
1973;41,5468331;2,6889997;2002;121;113;3;141;30;78,43200
1974;41,5471664;2,797333;2007;108;113;2;71;25;91,74500
1975;41,54783;2,79767;2009;113;113;3;135;30;12,25300
1976;41,54833;2,79767;2016;167;113;3;136;30;205,85300
1977;41,5483331;2,7981663;2014;157;113;3;137;30;75,64000
1978;41,5488331;2,798833;2011;103;113;3;139;30;8,48300
1979;41,5494997;2,7989996;2004;93;113;3;143;30;13,65600
1980;41,5504997;2,7994996;2013;136;113;3;142;30;39,21100
1981;41,5505;2,799;2010;39;113;3;140;30;14,42700
1982;41,5515;2,79817;2017;166;113;3;144,25;30;70,56500
1983;41,5523331;2,8006663;2015;163;113;3;136;25;137,73100
1984;41,55317;2,80067;2012;125;113;3;147;30;34,63500
1985;41,55333;2,80117;2018;160;113;3;158,75;30;53,48500
1986;41,5534997;2,8034996;2018;158;113;3;158,5;30;30,54700
1987;41,5616664;2,7079997;1997;78;113;3;158;30;43,01800
1988;41,5789997;2,8169996;2005;91;113;2;71;30;21,29000
1989;41,653333;3,3378331;1996;82;113;4;200;30;580,81700
1990;41,67267;3,36117;2005;94;113;4;232;30;66,33800
1991;41,6754997;3,3684998;2018;145;113;4;222,25;60;133,97000
1992;41,6756663;3,3646665;2002;111;113;4;226;30;69,14400
1993;41,6776663;3,3696665;2004;106;113;4;221;30;150,91800
1994;41,681333;3,3716665;2000;88;113;4;225;60;394,99300
1995;41,7001663;3,3934998;2009;119;113;4;223;30;61,55500
1996;41,7146663;3,3714998;2003;101;113;4;236;30;91,22500
1997;41,721;3,24567;2006;94;113;4;185;30;227,74300
1998;41,72283;3,2445;2015;158;113;3;128;30;56,59900
1999;41,7229997;3,2476665;2017;161;113;3;128,5;30;41,68200
2000;41,723;3,24767;2006;93;113;3;124;30;17,47400
2001;41,725333;3,2478332;2016;162;113;3;128;30;30,90300
2002;41,725833;3,2504998;2002;110;113;3;129;30;39,79700
2003;41,7281663;3,3824998;2004;105;113;3;129;30;16,90900
2004;41,7286663;3,2519998;2000;87;113;3;187;30;46,30600
2005;41,72883;3,25117;2003;104;113;3;129;30;14,38700
2006;41,72967;3,2515;2018;146;113;3;129;30;26,38000
2007;41,7334997;3,3853331;2018;152;113;3;129,25;30;46,63100
2008;41,7344997;3,3788331;1997;76;113;3;187;30;26,79200
2009;41,7449997;3,3928331;1996;76;113;3;178;30;50,43200
2010;41,80617;3,14633;1995;88;113;3;188;30;187,02300
2011;41,80633;3,14633;2018;147;113;2;84,25;30;25,75500
2012;41,811833;3,1499999;2018;153;113;2;83,5;30;52,91700
2013;41,816833;3,1539999;2005;95;113;2;81;30;8,82200
2014;41,8191663;3,1559999;2011;115;113;2;78;30;19,92000
2015;41,8194996;3,1561666;2008;125;113;2;77;30;29,27900
2016;41,8196663;3,1558332;2004;104;113;2;78;30;25,54700
2017;41,8209996;3,1569999;2009;118;113;2;77;30;20,90400
2018;41,821;3,15683;2010;35;113;2;71;30;22,40300
2019;41,821333;3,1568332;2015;157;113;2;75;30;25,35100
2020;41,8229996;3,1566666;2002;109;113;2;76;30;17,59500
2021;41,8231663;3,1559999;1997;77;113;2;75;30;3,00200
2022;41,8234996;3,1559999;2003;103;113;2;74;30;26,23800
2023;41,8235;3,15933;1996;77;113;2;74;30;28,21300
2024;41,82367;3,1585;2014;152;113;2;74;30;46,86100
2025;41,8259996;3,1621666;2016;161;113;2;73;30;43,47000
2026;41,8259996;3,1639999;1995;89;113;2;74;30;23,81200
2027;41,82633;3,16067;2000;89;113;2;75;30;26,98700
2028;41,8279996;3,1676665;2017;160;113;2;73;30;43,71900
2029;41,9043329;3,5119997;2001;103;113;2;74;30;24,33600
2030;41,9058329;3,5156664;2006;89;113;4;463;60;36,43100
2031;41,9116663;3,5133331;2003;93;113;4;475;60;19,58900
2032;41,9209996;3,5416664;2004;107;113;4;452;60;23,27300
2033;41,9288329;3,5214997;1997;73;113;5;682;60;30,36300
2034;41,9304996;3,5158331;1999;85;113;4;453;60;19,62000
2035;41,9306662;3,4416664;1994;77;113;4;420;60;9,29000
2036;41,9313329;3,4426664;2013;131;113;4;275;60;81,21500
2037;41,9333329;3,5143331;2012;120;113;4;275;60;63,32000
2038;41,9371662;3,4499998;2001;105;113;4;416;60;27,59000
2039;41,9433329;3,592833;2006;91;113;4;271;30;32,84300
2040;41,94433;3,45917;1994;82;113;5;682;60;11,47400
2041;41,9469996;3,4706664;2014;151;113;4;277;60;50,57400
2042;41,9484996;3,5259997;2002;115;113;4;293;30;80,18600
2043;41,9524996;3,5219997;2002;116;113;4;430;60;27,84300
2044;41,9529996;3,4726664;1997;74;113;4;409;60;30,52600
2045;41,9529996;3,4794998;2011;114;113;4;287;60;35,27800
2046;41,9535;3,4725;1994;76;113;4;301;60;72,70100
2047;41,955;3,47433;2018;150;113;4;294,25;60;38,22100
2048;41,9598329;3,5246664;2018;153;113;4;294,25;60;16,69400
2049;41,9599996;3,5226664;1995;86;113;4;407;60;8,49500
2050;41,96117;3,282;1996;74;113;4;400;60;14,76500
2051;41,9619996;3,5716664;2018;148;113;3;137,75;30;116,30500
2052;41,96367;3,28233;2006;90;113;5;734;23;19,95600
2053;41,9638329;3,2813332;2018;154;113;3;135,5;30;60,71300
2054;41,9643329;3,2816665;2005;96;113;3;130;30;39,00000
2055;41,9656662;3,5298331;2006;92;113;3;126;30;24,40000
2056;41,9683329;3,2826665;2000;86;113;4;414;33;14,58900
2057;41,9693329;3,5759997;1996;72;113;3;129;30;19,50300
2058;41,9708329;3,5708331;2004;108;113;5;695;60;25,78400
2059;41,974;3,28317;1996;75;113;5;704;60;10,92500
2060;41,9756662;3,5511664;2017;159;113;3;126,75;30;87,80100
2061;41,97567;3,2825;1994;81;113;5;570;60;7,34100
2062;41,9766662;3,2709998;2014;150;113;3;120;30;35,30700
2063;41,97667;3,2825;2003;100;113;3;130;30;12,45100
2064;41,9768329;3,2818332;2016;160;113;3;122;30;45,18100
2065;41,9771662;3,2826665;2012;119;113;3;119;30;28,26800
2066;41,97817;3,28367;2013;130;113;3;120;30;72,30100
2067;41,9794996;3,2728332;2015;156;113;3;122;30;42,66100
2068;41,9794996;3,2746665;2002;114;113;3;112;30;36,04800
2069;41,9803329;3,2793332;2004;103;113;3;113;30;134,97300
2070;41,9806662;3,5084997;1994;75;113;3;117;30;19,27900
2071;41,9811662;3,5023331;1995;87;113;4;302;60;36,60200
2072;41,9813329;3,2736665;1997;75;113;4;316;60;56,01400
2073;41,9824996;3,2726665;2000;81;113;3;112;30;41,02600
2074;41,9846662;3,5094997;2001;104;113;3;111;30;13,17600
2075;41,9874996;3,4966664;1996;73;113;4;332;60;32,94900
2076;41,9903329;3,589833;1999;84;113;4;298;60;18,82800
2077;42,0018333;3,5941664;1999;86;113;5;670;30;9,82300
2078;42,0049999;3,5971664;2000;85;113;5;670;30;5,09200
2079;42,0166666;3,2483332;2003;92;113;5;621;30;12,08300
2080;42,0334999;3,2506665;1994;74;113;2;77;30;37,15100
2081;42,0356666;3,2549998;1997;72;113;2;80;30;9,65700
2082;42,1039999;3,3591665;2002;113;113;2;86;30;69,83500
2083;42,1046666;3,3601665;2009;116;113;3;120;30;37,08600
2084;42,10467;3,35983;2008;123;113;3;120;30;31,21000
2085;42,10517;3,3605;2018;149;113;3;120,5;30;20,30200
2086;42,1073332;3,3663331;2018;155;113;3;120,75;30;39,83900
2087;42,1079999;3,3633331;2005;97;113;3;122;30;27,16100
2088;42,1091666;3,5929997;2006;87;113;3;116;30;22,66000
2089;42,1116666;3,3653331;2003;95;113;4;465;30;15,67700
2090;42,1134999;3,3639998;1997;71;113;3;122;30;15,71400
2091;42,1138332;3,3708331;2001;102;113;3;121;30;11,68800
2092;42,11733;3,37067;2011;113;113;3;122;30;19,43300
2093;42,1181666;3,3743331;2014;149;113;3;121;30;30,11800
2094;42,1184999;3,3743331;2012;118;113;3;123;30;19,96900
2095;42,1186666;3,3744998;2000;82;113;3;123;30;43,70800
2096;42,11867;3,36983;2013;129;113;3;123;30;32,48700
2097;42,11867;3,37067;2015;155;113;3;120;30;18,20900
2098;42,1226666;3,3758331;2016;159;113;3;122;30;30,31700
2099;42,12267;3,375;1996;71;113;3;124;28;8,61900
2100;42,1228332;3,3746665;2017;158;113;3;121,75;30;24,29800
2101;42,1233332;3,3761665;1995;84;113;3;123;30;46,63100
2102;42,1236666;3,625833;1999;81;113;3;123;30;100,79700
2103;42,1254999;3,6246664;1999;80;113;5;516;60;13,75700
2104;42,1276666;3,3851665;2003;94;113;5;539;60;13,98800
2105;42,1294999;3,6264997;2003;96;113;3;125;30;23,28600
2106;42,1296666;3,6249997;2006;88;113;5;536;60;63,06800
2107;42,14083;3,6305;2004;100;113;5;538;60;31,77400
2108;42,14233;3,63083;2018;149;113;5;545,25;60;31,89600
2109;42,1434999;3,6309997;2018;152;113;5;542,25;60;29,54700
2110;42,1471666;3,6324997;2008;124;113;5;545;60;30,72800
2111;42,1641666;3,633833;2009;117;113;5;536;60;41,36600
2112;42,1656666;3,2013332;1995;81;113;5;524;60;22,75000
2113;42,1666666;3,6284997;2005;98;113;1;50;30;58,10900
2114;42,1671665;3,6354997;1994;80;113;5;514;60;7,57100
2115;42,1673332;3,633833;2001;99;113;5;523;60;40,09000
2116;42,1769999;3,6376664;1996;68;113;5;523;60;22,04000
2117;42,1864999;3,2503332;1997;67;113;5;516;60;15,83200
2118;42,1876665;3,2011665;1994;79;113;2;80;30;8,89200
2119;42,18817;3,20333;2011;112;113;1;49;30;91,05600
2120;42,18833;3,20833;2014;148;113;1;49;30;61,99400
2121;42,1909999;3,1999999;2015;154;113;1;52;25;57,83000
2122;42,192;3,2035;2006;86;113;1;44;30;43,76700
2123;42,1921665;3,2004999;2016;158;113;1;51;30;77,81200
2124;42,19233;3,20717;2004;102;113;1;49;30;63,09600
2125;42,1934999;3,2004999;2017;157;113;1;51;30;53,95200
2126;42,1941665;3,1978332;2008;122;113;1;49;30;18,80500
2127;42,1948332;3,2011665;2002;112;113;1;47;30;78,23800
2128;42,195;3,20367;2009;115;113;1;39;30;34,69100
2129;42,1956665;3,2013332;2018;148;113;1;49;30;124,40000
2130;42,19567;3,204;2013;128;113;1;49;30;66,54700
2131;42,1959999;3,2004999;2018;151;113;1;50,75;30;46,95100
2132;42,1959999;3,2008332;2003;99;113;1;49;30;10,94600
2133;42,2078332;3,2581665;2012;117;113;1;48;30;54,67900
2134;42,2491665;3,3061665;1997;70;113;2;78;30;10,23200
2135;42,2568332;3,3116665;2005;99;113;2;91;30;14,28600
2136;42,2619998;3,3144998;2006;85;113;2;84;30;5,19800
2137;42,2633332;3,3159998;2009;114;113;2;89;30;21,09100
2138;42,2634998;3,3158332;2008;121;113;2;88;30;14,10300
2139;42,26517;3,31933;2011;111;113;2;87;30;9,46700
2140;42,2656665;3,3169998;2017;156;113;2;89;30;55,04700
2141;42,26583;3,3175;2004;101;113;2;89;30;13,65100
2142;42,2664998;3,3179998;2014;147;113;2;87;30;11,77000
2143;42,2671665;3,3173332;2012;116;113;2;87;30;46,15100
2144;42,2675;3,31983;2000;83;113;2;88;30;17,49500
2145;42,26817;3,31917;2015;153;113;2;88;30;20,79900
2146;42,2684998;3,3174998;2018;147;113;2;88,75;30;24,52300
2147;42,2685;3,31933;1996;70;113;2;89;30;10,84000
2148;42,2693332;3,3201665;2018;150;113;2;88,5;30;12,57200
2149;42,27;3,32167;2013;127;113;2;87;30;18,75700
2150;42,2701665;3,3206665;2016;157;113;2;88;30;24,05900
2151;42,2711665;3,3234998;2003;98;113;2;88;30;10,90700
2152;42,2718332;3,3208332;2001;101;113;2;89;30;22,97200
2153;42,2721665;3,3411665;1997;69;113;2;88;30;10,53700
2154;42,2756665;3,3238332;1994;78;113;2;93;30;2,10200
2155;42,3871665;3,4039998;1995;83;113;2;88;30;20,98600
2156;42,3919998;3,4309998;1996;69;113;3;138;30;40,84000
2157;42,3934998;3,4294998;1995;82;113;3;142;30;197,38400
2158;42,3939998;3,4321664;2003;97;113;3;140;30;20,21400
2159;42,3948331;3,4369998;1997;68;113;3;141;30;18,49700
2160;42,3956665;3,4321664;2001;100;113;3;142;30;12,93700
2161;42,4004998;3,4368331;1999;82;113;3;140;30;349,26900
;;;;;;;;;
